year,sex,profession,income,net_worth,age,happiness
1,M,homemaker,282.18,9734.34,58,100.0
1,X,homemaker,227.4,9679.56,46,100.0
1,F,farmer,1117.1,10284.63,18,99.48
1,X,child,0.0,10000.0,1,100.0
1,F,fisher,3126.6,11289.38,62,100.68
1,M,child,0.0,10000.0,6,100.0
1,F,unemployed,232.67,9684.83,47,90.0
1,F,civil servant,4131.86,11792.01,32,100.94
1,F,craftsman,4842.97,12147.56,50,101.08
1,M,civil servant,5445.67,12448.91,45,101.19
1,F,craftsman,4270.73,11861.44,42,100.97
1,M,homemaker,155.79,9607.95,32,100.0
1,M,homemaker,246.75,9698.91,52,100.0
1,M,child,0.0,10000.0,7,100.0
1,F,child,0.0,10000.0,15,100.0
1,F,civil servant,5809.51,12630.83,45,101.24
1,M,fisher,1181.61,10316.88,20,99.57
1,F,unemployed,179.91,9632.07,38,90.0
1,M,craftsman,3423.98,11438.07,31,100.77
1,F,unemployed,172.5,9624.66,35,90.0
1,F,fisher,1503.94,10478.05,28,99.89
1,M,farmer,2435.53,10943.84,49,100.43
1,F,farmer,1236.99,10344.57,22,99.63
1,F,farmer,2441.36,10946.76,46,100.43
1,M,homemaker,99.22,9551.38,18,100.0
1,F,child,0.0,10000.0,17,100.0
1,F,child,0.0,10000.0,8,100.0
1,F,child,0.0,10000.0,13,100.0
1,F,child,0.0,10000.0,8,100.0
1,M,farmer,1813.0,10632.58,35,100.12
1,M,homemaker,233.37,9685.53,50,100.0
1,M,child,0.0,10000.0,13,100.0
1,F,child,0.0,10000.0,15,100.0
1,F,farmer,1842.4,10647.28,32,100.13
1,F,unemployed,228.32,9680.48,48,90.0
1,M,homemaker,309.68,9761.84,64,100.0
1,M,homemaker,178.56,9630.72,35,100.0
1,F,fisher,1090.78,10271.47,19,99.45
1,F,child,0.0,10000.0,7,100.0
1,M,child,0.0,10000.0,13,100.0
1,F,child,0.0,10000.0,15,100.0
1,M,child,0.0,10000.0,12,100.0
1,F,child,0.0,10000.0,1,100.0
1,F,civil servant,4579.75,12015.95,35,101.03
1,M,civil servant,2609.61,11030.88,18,100.5
1,M,service provider,7510.07,13481.11,64,101.47
1,F,fisher,1969.94,10711.05,36,100.21
1,M,farmer,2317.0,10884.58,46,100.38
1,F,child,0.0,10000.0,9,100.0
1,M,service provider,6869.78,13160.97,57,101.39
1,M,service provider,4129.74,11790.95,32,100.94
1,F,farmer,3058.3,11255.23,57,100.66
1,F,unemployed,192.06,9644.22,38,90.0
1,M,fisher,1668.09,10560.12,31,100.02
1,M,civil servant,3817.24,11634.7,29,100.87
1,X,child,0.0,10000.0,12,100.0
1,F,child,0.0,10000.0,4,100.0
1,M,homemaker,278.0,9730.16,62,100.0
1,F,civil servant,4320.13,11886.14,32,100.98
1,M,homemaker,262.57,9714.73,54,100.0
1,M,service provider,3523.27,11487.71,27,100.79
1,M,child,0.0,10000.0,5,100.0
1,F,homemaker,200.62,9652.78,41,100.0
1,M,child,0.0,10000.0,4,100.0
1,M,child,0.0,10000.0,10,100.0
1,M,fisher,2011.04,10731.6,37,100.23
1,F,fisher,1152.18,10302.17,20,99.53
1,M,retired,307.88,9760.04,65,100.0
1,F,child,0.0,10000.0,8,100.0
1,F,service provider,6164.61,12808.38,50,101.3
1,M,civil servant,5174.3,12313.23,40,101.14
1,M,homemaker,245.42,9697.58,52,100.0
1,F,child,0.0,10000.0,15,100.0
1,M,craftsman,3353.5,11402.83,34,100.75
1,M,civil servant,3858.59,11655.37,30,100.88
1,F,craftsman,2934.83,11193.49,29,100.62
1,F,civil servant,7096.22,13274.19,56,101.42
1,M,retired,311.36,9763.52,65,100.0
1,F,unemployed,112.11,9564.27,20,90.0
1,F,craftsman,4075.34,11763.75,41,100.93
1,M,homemaker,185.06,9637.22,40,100.0
1,M,civil servant,6257.72,12854.94,49,101.31
1,M,farmer,3300.79,11376.47,62,100.73
1,M,child,0.0,10000.0,14,100.0
1,M,child,0.0,10000.0,14,100.0
1,F,fisher,2176.15,10814.15,43,100.32
1,F,child,0.0,10000.0,11,100.0
1,X,child,0.0,10000.0,12,100.0
1,M,child,0.0,10000.0,5,100.0
1,M,child,0.0,10000.0,1,100.0
1,M,fisher,1659.37,10555.76,30,100.01
1,F,craftsman,3805.29,11628.72,39,100.86
1,M,craftsman,2246.42,10849.29,19,100.35
1,M,child,0.0,10000.0,16,100.0
1,M,farmer,2474.72,10963.44,46,100.45
1,M,civil servant,5486.13,12469.14,46,101.19
1,M,farmer,1657.59,10554.87,30,100.01
1,M,homemaker,215.96,9668.12,45,100.0
1,F,homemaker,276.33,9728.49,61,100.0
1,M,homemaker,253.79,9705.95,52,100.0
1,F,unemployed,196.35,9648.51,41,90.0
1,F,farmer,2204.78,10828.47,43,100.33
1,M,craftsman,5965.91,12709.03,61,101.27
1,X,service provider,3791.6,11621.88,28,100.86
1,F,farmer,1884.5,10668.33,36,100.16
1,X,craftsman,4252.44,11852.3,43,100.97
1,F,fisher,3217.77,11334.96,60,100.71
1,F,farmer,2826.85,11139.5,54,100.58
1,M,child,0.0,10000.0,5,100.0
1,F,child,0.0,10000.0,11,100.0
1,M,fisher,1186.23,10319.19,20,99.57
1,M,fisher,2555.55,11003.85,49,100.48
1,M,farmer,1913.97,10683.06,37,100.18
1,M,civil servant,2636.01,11044.08,19,100.51
1,X,child,0.0,10000.0,9,100.0
1,M,fisher,2325.56,10888.86,45,100.38
1,F,homemaker,221.08,9673.24,46,100.0
1,M,farmer,3074.3,11263.23,62,100.66
1,M,farmer,1751.71,10601.93,33,100.08
1,F,service provider,4076.84,11764.5,33,100.93
1,X,child,0.0,10000.0,6,100.0
1,F,child,0.0,10000.0,3,100.0
1,F,farmer,1636.07,10544.11,29,100.0
1,M,homemaker,109.71,9561.87,21,100.0
1,M,child,0.0,10000.0,17,100.0
1,X,child,0.0,10000.0,6,100.0
1,F,craftsman,6369.45,12910.8,63,101.32
1,F,service provider,6934.34,13193.25,55,101.4
1,F,craftsman,3720.42,11586.29,38,100.84
1,M,craftsman,5873.88,12663.02,62,101.25
1,F,retired,305.07,9757.23,65,100.0
1,F,unemployed,204.62,9656.78,44,90.0
1,F,farmer,1147.91,10300.03,18,99.53
1,M,child,0.0,10000.0,3,100.0
1,X,service provider,6184.05,12818.1,50,101.3
1,M,unemployed,154.89,9607.05,31,90.0
1,M,farmer,2334.83,10893.49,43,100.39
1,F,farmer,3160.23,11306.19,60,100.69
1,F,child,0.0,10000.0,12,100.0
1,M,fisher,2018.49,10735.32,39,100.23
1,M,craftsman,4073.59,11762.87,42,100.93
1,F,homemaker,158.47,9610.63,32,100.0
1,M,child,0.0,10000.0,6,100.0
1,F,civil servant,3129.09,11290.62,23,100.68
1,F,craftsman,2449.34,10950.75,22,100.44
1,M,service provider,5602.05,12527.1,44,101.21
1,F,homemaker,266.24,9718.4,56,100.0
1,F,craftsman,2576.43,11014.29,22,100.49
1,F,homemaker,210.35,9662.51,46,100.0
1,M,homemaker,103.24,9555.4,19,100.0
1,F,homemaker,282.62,9734.78,62,100.0
1,M,farmer,2837.33,11144.74,53,100.59
1,M,craftsman,3615.3,11533.73,36,100.82
1,F,service provider,3805.98,11629.07,30,100.86
1,M,farmer,1234.05,10343.1,21,99.63
1,M,service provider,3018.79,11235.47,22,100.65
1,F,fisher,3181.15,11316.65,64,100.7
1,M,service provider,3505.78,11478.97,27,100.79
1,M,homemaker,175.2,9627.36,34,100.0
1,X,retired,298.29,9750.45,65,100.0
1,X,unemployed,213.84,9666.0,43,90.0
1,M,civil servant,4614.6,12033.38,36,101.04
1,M,farmer,1452.91,10452.53,27,99.85
1,M,child,0.0,10000.0,13,100.0
1,F,unemployed,131.8,9583.96,24,90.0
1,F,farmer,2685.17,11068.66,50,100.53
1,F,homemaker,207.15,9659.31,41,100.0
1,M,farmer,2708.64,11080.4,50,100.54
1,M,child,0.0,10000.0,14,100.0
1,F,unemployed,182.75,9634.91,36,90.0
1,F,homemaker,273.54,9725.7,61,100.0
1,F,farmer,1612.57,10532.36,29,99.98
1,X,service provider,5534.77,12493.46,46,101.2
1,F,child,0.0,10000.0,8,100.0
1,M,service provider,7613.27,13532.71,64,101.48
1,F,fisher,2035.79,10743.97,40,100.24
1,M,child,0.0,10000.0,16,100.0
1,F,child,0.0,10000.0,11,100.0
1,F,farmer,1919.04,10685.6,36,100.18
1,M,farmer,2036.83,10744.49,36,100.24
1,M,child,0.0,10000.0,7,100.0
1,M,retired,292.96,9745.12,65,100.0
1,F,craftsman,6019.46,12735.81,60,101.28
1,M,civil servant,3909.99,11681.07,30,100.89
1,F,child,0.0,10000.0,8,100.0
1,F,service provider,6642.08,13047.12,55,101.36
1,M,farmer,1884.54,10668.35,33,100.16
1,F,civil servant,6096.28,12774.22,47,101.29
1,M,fisher,1859.25,10655.7,34,100.14
1,F,homemaker,96.55,9548.71,18,100.0
1,F,unemployed,252.21,9704.37,55,90.0
1,F,homemaker,309.61,9761.77,64,100.0
1,M,child,0.0,10000.0,16,100.0
1,M,fisher,1957.93,10705.04,36,100.2
1,M,farmer,1433.68,10442.92,25,99.83
1,M,homemaker,285.64,9737.8,60,100.0
1,F,service provider,4176.68,11814.42,34,100.95
1,F,homemaker,272.49,9724.65,58,100.0
1,M,farmer,2926.37,11189.26,57,100.62
1,F,homemaker,96.57,9548.73,18,100.0
1,F,homemaker,255.96,9708.12,52,100.0
1,M,craftsman,2782.31,11117.23,27,100.57
1,M,civil servant,7126.29,13289.22,61,101.42
1,M,unemployed,169.68,9621.84,34,90.0
1,F,service provider,6698.32,13075.24,54,101.37
1,F,homemaker,101.49,9553.65,19,100.0
1,F,homemaker,104.39,9556.55,20,100.0
1,F,civil servant,5115.56,12283.86,39,101.13
1,F,retired,292.39,9744.55,65,100.0
1,M,craftsman,3382.74,11417.45,32,100.75
1,M,child,0.0,10000.0,10,100.0
1,M,unemployed,178.7,9630.86,36,90.0
1,F,homemaker,120.3,9572.46,23,100.0
1,F,homemaker,178.07,9630.23,36,100.0
1,F,service provider,4601.95,12027.05,36,101.04
1,F,homemaker,157.63,9609.79,30,100.0
1,M,service provider,2845.21,11148.68,21,100.59
1,M,child,0.0,10000.0,13,100.0
1,M,farmer,2462.75,10957.45,46,100.44
1,F,civil servant,4687.0,12069.58,38,101.05
1,F,child,0.0,10000.0,16,100.0
1,M,civil servant,6185.92,12819.04,51,101.3
1,F,child,0.0,10000.0,3,100.0
1,M,homemaker,235.9,9688.06,49,100.0
1,F,farmer,2362.42,10907.29,46,100.4
1,F,civil servant,6353.36,12902.76,53,101.32
1,X,fisher,1511.6,10481.88,26,99.9
1,F,unemployed,201.63,9653.79,44,90.0
1,F,fisher,2773.49,11112.82,54,100.56
1,M,fisher,3415.35,11433.75,64,100.76
1,F,farmer,1891.53,10671.84,33,100.16
1,M,child,0.0,10000.0,3,100.0
1,F,fisher,1725.22,10588.69,33,100.06
1,F,civil servant,4782.18,12117.17,39,101.07
1,F,craftsman,5453.97,12453.06,57,101.19
1,F,homemaker,277.48,9729.64,57,100.0
1,M,unemployed,152.4,9604.56,29,90.0
1,F,homemaker,178.88,9631.04,35,100.0
1,M,homemaker,149.09,9601.25,30,100.0
1,F,fisher,2373.34,10912.75,47,100.41
1,F,fisher,1572.05,10512.1,27,99.95
1,M,farmer,2316.42,10884.29,43,100.38
1,F,child,0.0,10000.0,11,100.0
1,M,farmer,1727.59,10589.87,31,100.06
1,M,civil servant,7947.98,13700.07,63,101.51
1,F,service provider,3201.74,11326.95,23,100.7
1,M,farmer,2291.99,10872.07,46,100.37
1,M,farmer,2342.2,10897.18,43,100.39
1,M,unemployed,256.45,9708.61,56,90.0
1,M,craftsman,5585.54,12518.85,56,101.21
1,F,farmer,3005.08,11228.62,56,100.64
1,X,homemaker,125.04,9577.2,25,100.0
1,M,homemaker,108.43,9560.59,21,100.0
1,F,civil servant,5580.26,12516.21,47,101.21
1,M,civil servant,6173.11,12812.63,50,101.3
1,X,civil servant,6757.47,13104.81,57,101.38
1,F,child,0.0,10000.0,3,100.0
1,F,child,0.0,10000.0,5,100.0
1,M,farmer,2246.71,10849.43,42,100.35
1,X,craftsman,5980.56,12716.36,60,101.27
1,M,retired,291.11,9743.27,65,100.0
1,X,fisher,2585.31,11018.73,49,100.49
1,M,unemployed,143.34,9595.5,29,90.0
1,M,child,0.0,10000.0,7,100.0
1,M,farmer,2220.85,10836.5,42,100.34
1,F,fisher,3044.11,11248.13,57,100.65
1,M,craftsman,3189.68,11320.92,29,100.7
1,F,homemaker,210.21,9662.37,46,100.0
1,F,farmer,2996.08,11224.12,59,100.64
1,M,child,0.0,10000.0,3,100.0
1,F,farmer,2631.38,11041.77,52,100.51
1,M,unemployed,103.12,9555.28,20,90.0
1,F,homemaker,133.31,9585.47,25,100.0
1,M,child,0.0,10000.0,10,100.0
1,F,craftsman,3668.77,11560.46,35,100.83
1,F,fisher,1942.01,10697.08,37,100.19
1,F,civil servant,6515.17,12983.66,52,101.34
1,F,child,0.0,10000.0,12,100.0
1,F,child,0.0,10000.0,6,100.0
1,M,farmer,2940.65,11196.4,57,100.62
1,M,unemployed,196.44,9648.6,41,90.0
1,F,child,0.0,10000.0,16,100.0
1,M,homemaker,265.06,9717.22,60,100.0
1,M,child,0.0,10000.0,10,100.0
1,F,unemployed,144.65,9596.81,30,90.0
1,F,child,0.0,10000.0,17,100.0
1,M,child,0.0,10000.0,17,100.0
1,M,child,0.0,10000.0,1,100.0
1,M,homemaker,258.47,9710.63,53,100.0
1,M,fisher,3141.1,11296.63,59,100.68
1,M,fisher,2374.61,10913.38,45,100.41
1,M,child,0.0,10000.0,11,100.0
1,M,homemaker,151.72,9603.88,29,100.0
1,F,farmer,1345.05,10398.6,23,99.75
1,F,craftsman,3836.66,11644.41,39,100.87
1,F,farmer,2140.57,10796.36,42,100.3
1,F,craftsman,2936.22,11194.19,28,100.62
1,M,child,0.0,10000.0,17,100.0
1,F,fisher,2944.9,11198.53,55,100.62
1,M,child,0.0,10000.0,13,100.0
1,M,service provider,3588.31,11520.23,26,100.81
1,M,unemployed,165.33,9617.49,32,90.0
1,F,child,0.0,10000.0,16,100.0
1,F,civil servant,5004.76,12228.46,38,101.11
1,M,fisher,1977.14,10714.65,38,100.21
1,M,retired,292.49,9744.65,65,100.0
1,M,service provider,2709.21,11080.68,20,100.54
1,M,farmer,3344.32,11398.24,64,100.74
1,F,civil servant,5572.08,12512.12,43,101.21
1,F,craftsman,2125.34,10788.75,18,100.29
1,M,service provider,4539.69,11995.92,37,101.03
1,M,civil servant,5827.42,12639.79,45,101.25
1,F,fisher,2644.08,11048.12,49,100.52
1,F,child,0.0,10000.0,4,100.0
1,M,craftsman,4259.58,11855.87,40,100.97
1,F,homemaker,168.92,9621.08,33,100.0
1,F,fisher,3134.3,11293.23,59,100.68
1,F,homemaker,99.3,9551.46,19,100.0
1,M,fisher,2755.16,11103.66,52,100.56
1,M,service provider,4949.56,12200.86,40,101.1
1,M,unemployed,126.5,9578.66,23,90.0
1,M,craftsman,4372.97,11912.56,42,100.99
1,M,unemployed,205.08,9657.24,41,90.0
1,F,homemaker,221.57,9673.73,45,100.0
1,M,craftsman,4582.09,12017.12,47,101.03
1,M,farmer,2335.45,10893.8,43,100.39
1,F,unemployed,247.36,9699.52,55,90.0
1,M,craftsman,4309.97,11881.06,41,100.98
1,F,civil servant,7392.07,13422.11,59,101.45
1,F,unemployed,200.65,9652.81,43,90.0
1,M,fisher,1279.7,10365.93,21,99.68
1,F,service provider,3801.87,11627.01,29,100.86
1,M,service provider,4719.01,12085.58,38,101.06
1,F,homemaker,234.38,9686.54,48,100.0
1,F,child,0.0,10000.0,6,100.0
1,M,unemployed,105.55,9557.71,20,90.0
1,M,unemployed,220.87,9673.03,49,90.0
1,M,child,0.0,10000.0,12,100.0
1,F,child,0.0,10000.0,9,100.0
1,F,farmer,1882.94,10667.55,36,100.16
1,M,homemaker,290.67,9742.83,64,100.0
1,M,fisher,1964.82,10708.49,35,100.21
1,F,unemployed,291.74,9743.9,60,90.0
1,M,unemployed,247.6,9699.76,54,90.0
1,F,child,0.0,10000.0,17,100.0
1,F,farmer,2824.51,11138.33,54,100.58
1,X,craftsman,3317.45,11384.8,32,100.74
1,F,unemployed,260.91,9713.07,53,90.0
1,F,unemployed,232.75,9684.91,49,90.0
1,F,unemployed,126.6,9578.76,23,90.0
1,F,child,0.0,10000.0,8,100.0
1,F,homemaker,280.28,9732.44,63,100.0
1,F,child,0.0,10000.0,10,100.0
1,F,fisher,3357.21,11404.68,63,100.75
1,F,service provider,6585.54,13018.85,56,101.35
1,F,fisher,2620.09,11036.12,48,100.51
1,F,unemployed,288.81,9740.97,64,90.0
1,M,fisher,3080.82,11266.49,63,100.67
1,M,unemployed,247.31,9699.47,53,90.0
1,M,service provider,3338.42,11395.29,24,100.74
1,F,craftsman,5042.56,12247.36,52,101.12
1,F,child,0.0,10000.0,1,100.0
1,F,unemployed,174.17,9626.33,35,90.0
1,F,homemaker,151.24,9603.4,30,100.0
1,M,craftsman,4372.62,11912.39,44,100.99
1,M,farmer,2334.77,10893.46,44,100.39
1,M,farmer,1986.23,10719.19,38,100.22
1,M,farmer,2843.26,11147.71,54,100.59
1,M,craftsman,5731.34,12591.75,62,101.23
1,F,child,0.0,10000.0,8,100.0
1,M,child,0.0,10000.0,16,100.0
1,M,child,0.0,10000.0,2,100.0
1,F,farmer,3098.84,11275.5,58,100.67
1,F,farmer,1997.01,10724.58,37,100.22
1,M,homemaker,284.84,9737.0,60,100.0
1,M,child,0.0,10000.0,15,100.0
1,F,child,0.0,10000.0,5,100.0
1,M,homemaker,259.32,9711.48,54,100.0
1,M,service provider,7370.46,13411.31,60,101.45
1,M,homemaker,107.04,9559.2,20,100.0
1,F,farmer,1455.86,10454.01,27,99.85
1,F,child,0.0,10000.0,10,100.0
1,F,homemaker,291.95,9744.11,62,100.0
1,F,homemaker,106.67,9558.83,20,100.0
1,F,homemaker,160.78,9612.94,33,100.0
1,M,child,0.0,10000.0,7,100.0
1,M,service provider,7270.03,13361.09,58,101.44
1,M,child,0.0,10000.0,9,100.0
1,F,fisher,1698.22,10575.19,30,100.04
1,F,civil servant,5367.24,12409.7,44,101.17
1,F,farmer,2502.41,10977.28,49,100.46
1,M,farmer,3130.63,11291.39,62,100.68
1,F,farmer,1552.78,10502.47,28,99.93
1,F,farmer,2498.93,10975.54,49,100.46
1,F,child,0.0,10000.0,11,100.0
1,M,craftsman,2796.01,11124.08,27,100.57
1,M,child,0.0,10000.0,7,100.0
1,M,craftsman,3324.4,11388.28,32,100.74
1,M,homemaker,144.39,9596.55,27,100.0
1,M,unemployed,292.33,9744.49,62,90.0
1,F,child,0.0,10000.0,3,100.0
1,M,farmer,1485.17,10468.66,25,99.88
1,M,homemaker,148.5,9600.66,29,100.0
1,M,fisher,3096.68,11274.42,62,100.67
1,M,civil servant,6836.87,13144.51,56,101.39
1,M,child,0.0,10000.0,0,100.0
1,M,child,0.0,10000.0,0,100.0
1,M,child,0.0,10000.0,0,100.0
1,F,child,0.0,10000.0,0,100.0
1,F,child,0.0,10000.0,0,100.0
1,M,child,0.0,10000.0,0,100.0
2,F,civil servant,5082.34,14600.11,42,101.7
2,M,child,0.0,10000.0,3,100.0
2,M,unemployed,132.69,9161.84,27,85.0
2,M,farmer,2076.34,11461.21,38,100.36
2,F,child,0.0,10000.0,3,100.0
2,F,civil servant,5323.82,14667.58,43,101.73
2,F,child,0.0,10000.0,10,100.0
2,M,homemaker,158.25,9218.71,32,100.0
2,M,child,0.0,10000.0,5,100.0
2,M,fisher,1517.72,10936.04,26,99.82
2,M,child,0.0,10000.0,15,100.0
2,F,fisher,1361.97,10800.58,23,99.63
2,M,homemaker,226.29,9354.17,51,100.0
2,M,farmer,1435.75,10876.87,26,99.74
2,F,craftsman,4769.75,14156.22,50,101.59
2,F,service provider,6706.6,16056.68,56,102.04
2,M,craftsman,2173.44,10811.38,18,100.31
2,F,child,0.0,10000.0,7,100.0
2,F,child,0.0,10000.0,3,100.0
2,M,civil servant,4536.29,14015.86,37,101.54
2,F,retired,300.13,9487.4,66,100.0
2,F,unemployed,116.46,9135.55,24,85.0
2,M,craftsman,4551.62,13926.05,44,101.52
2,M,homemaker,237.05,9380.03,52,100.0
2,F,service provider,5384.29,14750.86,44,101.75
2,M,service provider,6417.57,15757.14,51,101.98
2,M,farmer,3085.38,12622.1,63,101.02
2,M,child,0.0,10000.0,14,100.0
2,F,child,0.0,10000.0,3,100.0
2,F,child,0.0,10000.0,11,100.0
2,F,child,0.0,10000.0,10,100.0
2,F,civil servant,5778.76,14943.28,45,101.81
2,F,farmer,2105.44,11528.56,38,100.4
2,X,child,0.0,10000.0,16,100.0
2,M,fisher,2381.27,11870.57,47,100.62
2,F,homemaker,231.1,9364.97,51,100.0
2,F,child,0.0,10000.0,12,100.0
2,F,craftsman,4052.98,13440.17,41,101.36
2,F,farmer,2743.02,12156.1,50,100.81
2,F,child,0.0,10000.0,9,100.0
2,F,service provider,6782.08,16079.48,55,102.04
2,M,farmer,3142.57,12559.92,64,101.01
2,M,child,0.0,10000.0,9,100.0
2,M,child,0.0,10000.0,3,100.0
2,M,craftsman,2405.65,11789.85,22,100.59
2,M,craftsman,4809.17,14190.11,46,101.6
2,M,unemployed,287.0,9482.98,64,85.0
2,M,farmer,1574.05,10997.64,27,99.9
2,F,unemployed,224.08,9354.09,48,85.0
2,M,child,0.0,10000.0,6,100.0
2,M,craftsman,4872.41,14151.5,46,101.6
2,M,farmer,2262.3,11721.67,42,100.53
2,M,child,0.0,10000.0,8,100.0
2,F,homemaker,247.76,9386.74,52,100.0
2,F,craftsman,5872.49,15149.15,57,101.85
2,F,homemaker,193.14,9294.6,41,100.0
2,M,child,0.0,10000.0,9,100.0
2,F,retired,394.51,12712.03,65,100.66
2,M,fisher,2719.61,12180.71,52,100.81
2,M,civil servant,3388.77,12733.91,24,101.1
2,X,homemaker,141.58,9188.52,29,100.0
2,F,farmer,1538.71,10901.5,26,99.8
2,F,farmer,1904.36,11279.46,34,100.2
2,F,fisher,1382.1,10794.76,24,99.63
2,F,service provider,6825.86,16122.84,57,102.05
2,F,homemaker,243.38,9391.28,55,100.0
2,M,child,0.0,10000.0,8,100.0
2,M,homemaker,291.78,9473.11,64,100.0
2,M,homemaker,204.45,9303.56,43,100.0
2,M,unemployed,250.48,9408.58,55,85.0
2,M,civil servant,5939.52,15230.93,47,101.87
2,F,homemaker,141.71,9188.08,30,100.0
2,F,service provider,5832.76,15240.72,49,101.86
2,M,fisher,3220.87,12627.01,64,101.04
2,F,unemployed,97.33,9100.28,19,85.0
2,M,craftsman,5280.05,14733.12,54,101.74
2,F,farmer,1961.75,11348.31,36,100.26
2,M,homemaker,151.83,9216.53,33,100.0
2,M,fisher,1624.49,11043.25,30,99.95
2,M,service provider,6209.38,15479.33,49,101.92
2,F,unemployed,101.66,9104.53,19,85.0
2,M,farmer,2827.9,12312.25,57,100.88
2,F,homemaker,247.67,9407.01,55,100.0
2,F,child,0.0,10000.0,7,100.0
2,M,service provider,7259.17,16713.52,59,102.15
2,M,child,0.0,10000.0,17,100.0
2,X,civil servant,4142.49,13596.86,32,101.41
2,F,fisher,2127.42,11550.49,41,100.42
2,M,farmer,1468.1,10865.22,26,99.74
2,M,child,0.0,10000.0,3,100.0
2,M,unemployed,268.67,9427.01,57,85.0
2,F,child,0.0,10000.0,13,100.0
2,F,child,0.0,10000.0,15,100.0
2,M,homemaker,243.28,9383.75,53,100.0
2,M,service provider,3343.73,12653.63,24,101.07
2,M,homemaker,276.71,9460.36,59,100.0
2,X,homemaker,221.99,9350.86,47,100.0
2,F,farmer,1136.02,10577.3,19,99.24
2,X,child,0.0,10000.0,2,100.0
2,F,fisher,3083.68,12555.88,63,101.0
2,M,child,0.0,10000.0,7,100.0
2,F,unemployed,217.22,9351.36,48,85.0
2,F,civil servant,4397.65,13715.49,33,101.46
2,F,craftsman,5280.85,14512.65,51,101.7
2,M,civil servant,6012.33,15179.74,46,101.86
2,F,craftsman,4337.05,13754.63,43,101.46
2,M,homemaker,161.3,9218.56,33,100.0
2,M,homemaker,242.55,9390.77,53,100.0
2,M,child,0.0,10000.0,8,100.0
2,F,child,0.0,10000.0,16,100.0
2,F,civil servant,5814.95,15262.97,46,101.86
2,M,fisher,1209.23,10646.16,21,99.38
2,F,unemployed,177.28,9258.66,39,85.0
2,M,craftsman,3352.36,12838.91,32,101.12
2,F,unemployed,161.96,9235.93,36,85.0
2,F,fisher,1595.33,11000.37,29,99.91
2,M,farmer,2667.1,12002.05,50,100.73
2,F,farmer,1325.42,10731.94,23,99.54
2,F,farmer,2395.58,11869.21,47,100.63
2,M,homemaker,99.25,9099.94,19,100.0
2,F,farmer,1113.45,10281.38,18,99.47
2,F,child,0.0,10000.0,9,100.0
2,F,child,0.0,10000.0,14,100.0
2,F,child,0.0,10000.0,9,100.0
2,M,farmer,1861.31,11287.89,36,100.2
2,M,homemaker,230.4,9365.24,51,100.0
2,M,child,0.0,10000.0,14,100.0
2,F,child,0.0,10000.0,16,100.0
2,F,farmer,1824.4,11284.14,33,100.18
2,F,unemployed,213.89,9343.68,49,85.0
2,M,retired,297.04,9508.19,65,100.0
2,M,homemaker,163.88,9243.91,36,100.0
2,F,fisher,1191.98,10592.12,20,99.3
2,F,child,0.0,10000.0,8,100.0
2,M,child,0.0,10000.0,14,100.0
2,F,child,0.0,10000.0,16,100.0
2,M,child,0.0,10000.0,13,100.0
2,F,child,0.0,10000.0,2,100.0
2,F,civil servant,4419.0,13950.11,36,101.51
2,M,civil servant,2688.49,12099.79,19,100.78
2,M,retired,392.77,13323.2,65,100.73
2,F,fisher,1967.55,11419.48,37,100.3
2,M,farmer,2541.92,11880.2,47,100.66
2,F,child,0.0,10000.0,10,100.0
2,M,service provider,7024.99,16398.12,58,102.1
2,M,service provider,4397.0,13714.11,33,101.46
2,F,farmer,3106.04,12532.91,58,101.0
2,F,unemployed,178.1,9271.63,39,85.0
2,M,fisher,1690.49,11130.03,32,100.04
2,M,civil servant,3762.4,13240.56,30,101.28
2,X,child,0.0,10000.0,13,100.0
2,F,child,0.0,10000.0,5,100.0
2,M,homemaker,284.74,9464.21,63,100.0
2,F,civil servant,4504.96,13863.28,33,101.5
2,M,homemaker,246.35,9410.39,55,100.0
2,M,service provider,3783.56,13104.15,28,101.25
2,M,child,0.0,10000.0,6,100.0
2,F,homemaker,200.6,9302.69,42,100.0
2,M,child,0.0,10000.0,5,100.0
2,M,child,0.0,10000.0,11,100.0
2,M,fisher,2080.82,11496.67,38,100.38
2,F,fisher,1275.46,10664.56,21,99.44
2,M,retired,288.03,9497.38,66,100.0
2,F,child,0.0,10000.0,9,100.0
2,F,service provider,6015.53,15540.81,51,101.92
2,M,civil servant,5010.02,14542.9,41,101.68
2,M,homemaker,232.38,9379.27,53,100.0
2,F,child,0.0,10000.0,16,100.0
2,M,craftsman,3705.06,12980.02,35,101.21
2,M,civil servant,4090.01,13425.04,31,101.36
2,F,craftsman,3100.39,12468.35,30,100.97
2,F,civil servant,7141.64,16569.67,57,102.13
2,M,retired,287.19,9500.02,66,100.0
2,F,unemployed,109.01,9122.59,21,85.0
2,F,craftsman,4386.45,13681.63,42,101.45
2,M,homemaker,183.34,9269.87,41,100.0
2,M,civil servant,6406.07,15782.63,50,101.98
2,M,farmer,3397.38,12799.82,63,101.12
2,M,child,0.0,10000.0,15,100.0
2,M,child,0.0,10000.0,15,100.0
2,F,fisher,2242.69,11660.16,44,100.5
2,F,child,0.0,10000.0,12,100.0
2,X,child,0.0,10000.0,13,100.0
2,M,child,0.0,10000.0,6,100.0
2,M,child,0.0,10000.0,2,100.0
2,M,fisher,1635.69,11098.27,31,100.0
