year,sex,profession,income,net_worth
1,F,homemaker,104.39,9556.55
1,F,civil servant,5115.56,12283.86
1,F,retired,292.39,9744.55
1,M,craftsman,3382.74,11417.45
1,M,child,0.00,10000.00
1,M,unemployed,178.70,9630.86
1,F,homemaker,120.30,9572.46
1,F,homemaker,178.07,9630.23
1,F,service provider,4601.95,12027.05
1,F,homemaker,157.63,9609.79
1,M,service provider,2845.21,11148.68
1,M,child,0.00,10000.00
1,M,farmer,2462.75,10957.45
1,F,civil servant,4687.00,12069.58
1,F,child,0.00,10000.00
1,M,civil servant,6185.92,12819.04
1,F,child,0.00,10000.00
1,M,homemaker,235.90,9688.06
1,F,farmer,2362.42,10907.29
1,F,civil servant,6353.36,12902.76
1,X,fisher,1511.60,10481.88
1,F,unemployed,201.63,9653.79
1,F,fisher,2773.49,11112.82
1,M,fisher,3415.35,11433.75
1,F,farmer,1891.53,10671.84
1,M,child,0.00,10000.00
1,F,fisher,1725.22,10588.69
1,F,civil servant,4782.18,12117.17
1,F,craftsman,5453.97,12453.06
1,F,homemaker,277.48,9729.64
1,M,unemployed,152.40,9604.56
1,F,homemaker,178.88,9631.04
1,M,homemaker,149.09,9601.25
1,F,fisher,2373.34,10912.75
1,F,fisher,1572.05,10512.10
1,M,farmer,2316.42,10884.29
1,F,child,0.00,10000.00
1,M,farmer,1727.59,10589.87
1,M,civil servant,7947.98,13700.07
1,F,service provider,3201.74,11326.95
1,M,farmer,2291.99,10872.07
1,M,farmer,2342.20,10897.18
1,M,unemployed,256.45,9708.61
1,M,craftsman,5585.54,12518.85
1,F,farmer,3005.08,11228.62
1,X,homemaker,125.04,9577.20
1,M,homemaker,108.43,9560.59
1,F,civil servant,5580.26,12516.21
1,M,civil servant,6173.11,12812.63
1,X,civil servant,6757.47,13104.81
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,farmer,2246.71,10849.43
1,X,craftsman,5980.56,12716.36
1,M,retired,291.11,9743.27
1,X,fisher,2585.31,11018.73
1,M,unemployed,143.34,9595.50
1,M,child,0.00,10000.00
1,M,farmer,2220.85,10836.50
1,F,fisher,3044.11,11248.13
1,M,craftsman,3189.68,11320.92
1,F,homemaker,210.21,9662.37
1,F,farmer,2996.08,11224.12
1,M,child,0.00,10000.00
1,F,farmer,2631.38,11041.77
1,M,unemployed,103.12,9555.28
1,F,homemaker,133.31,9585.47
1,M,child,0.00,10000.00
1,F,craftsman,3668.77,11560.46
1,F,fisher,1942.01,10697.08
1,F,civil servant,6515.17,12983.66
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,farmer,2940.65,11196.40
1,M,unemployed,196.44,9648.60
1,F,child,0.00,10000.00
1,M,homemaker,265.06,9717.22
1,M,child,0.00,10000.00
1,F,unemployed,144.65,9596.81
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,homemaker,258.47,9710.63
1,M,fisher,3141.10,11296.63
1,M,fisher,2374.61,10913.38
1,M,child,0.00,10000.00
1,M,homemaker,151.72,9603.88
1,F,farmer,1345.05,10398.60
1,F,craftsman,3836.66,11644.41
1,F,farmer,2140.57,10796.36
1,F,craftsman,2936.22,11194.19
1,M,child,0.00,10000.00
1,F,fisher,2944.90,11198.53
1,M,child,0.00,10000.00
1,M,service provider,3588.31,11520.23
1,M,unemployed,165.33,9617.49
1,F,child,0.00,10000.00
1,F,civil servant,5004.76,12228.46
1,M,fisher,1977.14,10714.65
1,M,retired,292.49,9744.65
1,M,service provider,2709.21,11080.68
1,M,farmer,3344.32,11398.24
1,F,civil servant,5572.08,12512.12
1,F,craftsman,2125.34,10788.75
1,M,service provider,4539.69,11995.92
1,M,civil servant,5827.42,12639.79
1,F,fisher,2644.08,11048.12
1,F,child,0.00,10000.00
1,M,craftsman,4259.58,11855.87
1,F,homemaker,168.92,9621.08
1,F,fisher,3134.30,11293.23
1,F,homemaker,99.30,9551.46
1,M,fisher,2755.16,11103.66
1,M,service provider,4949.56,12200.86
1,M,unemployed,126.50,9578.66
1,M,craftsman,4372.97,11912.56
1,M,unemployed,205.08,9657.24
1,F,homemaker,221.57,9673.73
1,M,craftsman,4582.09,12017.12
1,M,farmer,2335.45,10893.80
1,F,unemployed,247.36,9699.52
1,M,craftsman,4309.97,11881.06
1,F,civil servant,7392.07,13422.11
1,F,unemployed,200.65,9652.81
1,M,fisher,1279.70,10365.93
1,F,service provider,3801.87,11627.01
1,M,service provider,4719.01,12085.58
1,F,homemaker,234.38,9686.54
1,F,child,0.00,10000.00
1,M,unemployed,105.55,9557.71
1,M,unemployed,220.87,9673.03
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,F,farmer,1882.94,10667.55
1,M,homemaker,290.67,9742.83
1,M,fisher,1964.82,10708.49
1,F,unemployed,291.74,9743.90
1,M,unemployed,247.60,9699.76
1,F,child,0.00,10000.00
1,F,farmer,2824.51,11138.33
1,X,craftsman,3317.45,11384.80
1,F,unemployed,260.91,9713.07
1,F,unemployed,232.75,9684.91
1,F,unemployed,126.60,9578.76
1,F,child,0.00,10000.00
1,F,homemaker,280.28,9732.44
1,F,child,0.00,10000.00
1,F,fisher,3357.21,11404.68
1,F,service provider,6585.54,13018.85
1,F,fisher,2620.09,11036.12
1,F,unemployed,288.81,9740.97
1,M,fisher,3080.82,11266.49
1,M,unemployed,247.31,9699.47
1,M,service provider,3338.42,11395.29
1,F,craftsman,5042.56,12247.36
1,F,child,0.00,10000.00
1,F,unemployed,174.17,9626.33
1,F,homemaker,151.24,9603.40
1,M,craftsman,4372.62,11912.39
1,M,farmer,2334.77,10893.46
1,M,farmer,1986.23,10719.19
1,M,farmer,2843.26,11147.71
1,M,craftsman,5731.34,12591.75
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,F,farmer,3098.84,11275.50
1,F,farmer,1997.01,10724.58
1,M,homemaker,284.84,9737.00
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,homemaker,259.32,9711.48
1,M,service provider,7370.46,13411.31
1,M,homemaker,107.04,9559.20
1,F,farmer,1455.86,10454.01
1,F,child,0.00,10000.00
1,F,homemaker,291.95,9744.11
1,F,homemaker,106.67,9558.83
1,F,homemaker,160.78,9612.94
1,M,child,0.00,10000.00
1,M,service provider,7270.03,13361.09
1,M,child,0.00,10000.00
1,F,fisher,1698.22,10575.19
1,F,civil servant,5367.24,12409.70
1,F,farmer,2502.41,10977.28
1,M,farmer,3130.63,11291.39
1,F,farmer,1552.78,10502.47
1,F,farmer,2498.93,10975.54
1,F,child,0.00,10000.00
1,M,craftsman,2796.01,11124.08
1,M,child,0.00,10000.00
1,M,craftsman,3324.40,11388.28
1,M,homemaker,144.39,9596.55
1,M,unemployed,292.33,9744.49
1,F,child,0.00,10000.00
1,M,farmer,1485.17,10468.66
1,M,homemaker,148.50,9600.66
1,M,fisher,3096.68,11274.42
1,M,civil servant,6836.87,13144.51
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,M,child,0.00,10000.00
1,F,child,0.00,10000.00
1,F,child,0.00,10000.00
1,M,child,0.00,10000.00
2,F,civil servant,5082.34,14600.11
2,M,child,0.00,10000.00
2,M,unemployed,132.69,9161.84
2,M,farmer,2076.34,11461.21
2,F,child,0.00,10000.00
2,F,civil servant,5323.82,14667.58
2,F,child,0.00,10000.00
2,M,homemaker,158.25,9218.71
2,M,child,0.00,10000.00
2,M,fisher,1517.72,10936.04
2,M,child,0.00,10000.00
2,F,fisher,1361.97,10800.58
2,M,homemaker,226.29,9354.17
2,M,farmer,1435.75,10876.87
2,F,craftsman,4769.75,14156.22
2,F,service provider,6706.60,16056.68
2,M,craftsman,2173.44,10811.38
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,civil servant,4536.29,14015.86
2,F,retired,300.13,9487.40
2,F,unemployed,116.46,9135.55
2,M,craftsman,4551.62,13926.05
2,M,homemaker,237.05,9380.03
2,F,service provider,5384.29,14750.86
2,M,service provider,6417.57,15757.14
2,M,farmer,3085.38,12622.10
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,5778.76,14943.28
2,F,farmer,2105.44,11528.56
2,X,child,0.00,10000.00
2,M,fisher,2381.27,11870.57
2,F,homemaker,231.10,9364.97
2,F,child,0.00,10000.00
2,F,craftsman,4052.98,13440.17
2,F,farmer,2743.02,12156.10
2,F,child,0.00,10000.00
2,F,service provider,6782.08,16079.48
2,M,farmer,3142.57,12559.92
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,craftsman,2405.65,11789.85
2,M,craftsman,4809.17,14190.11
2,M,unemployed,287.00,9482.98
2,M,farmer,1574.05,10997.64
2,F,unemployed,224.08,9354.09
2,M,child,0.00,10000.00
2,M,craftsman,4872.41,14151.50
2,M,farmer,2262.30,11721.67
2,M,child,0.00,10000.00
2,F,homemaker,247.76,9386.74
2,F,craftsman,5872.49,15149.15
2,F,homemaker,193.14,9294.60
2,M,child,0.00,10000.00
2,F,retired,394.51,12712.03
2,M,fisher,2719.61,12180.71
2,M,civil servant,3388.77,12733.91
2,X,homemaker,141.58,9188.52
2,F,farmer,1538.71,10901.50
2,F,farmer,1904.36,11279.46
2,F,fisher,1382.10,10794.76
2,F,service provider,6825.86,16122.84
2,F,homemaker,243.38,9391.28
2,M,child,0.00,10000.00
2,M,homemaker,291.78,9473.11
2,M,homemaker,204.45,9303.56
2,M,unemployed,250.48,9408.58
2,M,civil servant,5939.52,15230.93
2,F,homemaker,141.71,9188.08
2,F,service provider,5832.76,15240.72
2,M,fisher,3220.87,12627.01
2,F,unemployed,97.33,9100.28
2,M,craftsman,5280.05,14733.12
2,F,farmer,1961.75,11348.31
2,M,homemaker,151.83,9216.53
2,M,fisher,1624.49,11043.25
2,M,service provider,6209.38,15479.33
2,F,unemployed,101.66,9104.53
2,M,farmer,2827.90,12312.25
2,F,homemaker,247.67,9407.01
2,F,child,0.00,10000.00
2,M,service provider,7259.17,16713.52
2,M,child,0.00,10000.00
2,X,civil servant,4142.49,13596.86
2,F,fisher,2127.42,11550.49
2,M,farmer,1468.10,10865.22
2,M,child,0.00,10000.00
2,M,unemployed,268.67,9427.01
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,243.28,9383.75
2,M,service provider,3343.73,12653.63
2,M,homemaker,276.71,9460.36
2,X,homemaker,221.99,9350.86
2,F,farmer,1136.02,10577.30
2,X,child,0.00,10000.00
2,F,fisher,3083.68,12555.88
2,M,child,0.00,10000.00
2,F,unemployed,217.22,9351.36
2,F,civil servant,4397.65,13715.49
2,F,craftsman,5280.85,14512.65
2,M,civil servant,6012.33,15179.74
2,F,craftsman,4337.05,13754.63
2,M,homemaker,161.30,9218.56
2,M,homemaker,242.55,9390.77
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,5814.95,15262.97
2,M,fisher,1209.23,10646.16
2,F,unemployed,177.28,9258.66
2,M,craftsman,3352.36,12838.91
2,F,unemployed,161.96,9235.93
2,F,fisher,1595.33,11000.37
2,M,farmer,2667.10,12002.05
2,F,farmer,1325.42,10731.94
2,F,farmer,2395.58,11869.21
2,M,homemaker,99.25,9099.94
2,F,farmer,1113.45,10281.38
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,1861.31,11287.89
2,M,homemaker,230.40,9365.24
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1824.40,11284.14
2,F,unemployed,213.89,9343.68
2,M,retired,297.04,9508.19
2,M,homemaker,163.88,9243.91
2,F,fisher,1191.98,10592.12
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,civil servant,4419.00,13950.11
2,M,civil servant,2688.49,12099.79
2,M,retired,392.77,13323.20
2,F,fisher,1967.55,11419.48
2,M,farmer,2541.92,11880.20
2,F,child,0.00,10000.00
2,M,service provider,7024.99,16398.12
2,M,service provider,4397.00,13714.11
2,F,farmer,3106.04,12532.91
2,F,unemployed,178.10,9271.63
2,M,fisher,1690.49,11130.03
2,M,civil servant,3762.40,13240.56
2,X,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,284.74,9464.21
2,F,civil servant,4504.96,13863.28
2,M,homemaker,246.35,9410.39
2,M,service provider,3783.56,13104.15
2,M,child,0.00,10000.00
2,F,homemaker,200.60,9302.69
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,fisher,2080.82,11496.67
2,F,fisher,1275.46,10664.56
2,M,retired,288.03,9497.38
2,F,child,0.00,10000.00
2,F,service provider,6015.53,15540.81
2,M,civil servant,5010.02,14542.90
2,M,homemaker,232.38,9379.27
2,F,child,0.00,10000.00
2,M,craftsman,3705.06,12980.02
2,M,civil servant,4090.01,13425.04
2,F,craftsman,3100.39,12468.35
2,F,civil servant,7141.64,16569.67
2,M,retired,287.19,9500.02
2,F,unemployed,109.01,9122.59
2,F,craftsman,4386.45,13681.63
2,M,homemaker,183.34,9269.87
2,M,civil servant,6406.07,15782.63
2,M,farmer,3397.38,12799.82
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,fisher,2242.69,11660.16
2,F,child,0.00,10000.00
2,X,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,fisher,1635.69,11098.27
2,F,craftsman,4020.44,13363.60
2,M,craftsman,2328.52,11738.21
2,M,child,0.00,10000.00
2,M,farmer,2592.55,11984.37
2,M,civil servant,5803.07,15095.34
2,M,farmer,1754.05,11156.56
2,M,homemaker,202.89,9320.32
2,F,homemaker,284.76,9462.56
2,M,homemaker,244.69,9399.95
2,F,unemployed,187.26,9285.08
2,F,farmer,2398.08,11752.17
2,M,craftsman,6323.75,15595.57
2,X,service provider,3879.40,13286.24
2,F,farmer,1925.60,11355.79
2,X,craftsman,4678.33,13916.12
2,F,fisher,3239.59,12679.42
2,F,farmer,2817.53,12272.93
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,fisher,1235.11,10661.41
2,M,fisher,2587.65,12022.34
2,M,farmer,2050.04,11432.74
2,M,civil servant,2787.63,12162.56
2,X,child,0.00,10000.00
2,M,fisher,2515.07,11871.05
2,F,homemaker,223.07,9345.62
2,M,farmer,3115.27,12545.52
2,M,farmer,1944.72,11298.95
2,F,service provider,4459.53,13718.92
2,X,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1724.81,11131.18
2,M,homemaker,114.21,9125.39
2,M,craftsman,2149.10,10799.21
2,X,child,0.00,10000.00
2,F,craftsman,6589.82,15930.37
2,F,service provider,6729.46,16282.64
2,F,craftsman,4130.12,13376.01
2,M,craftsman,6222.56,15498.96
2,F,retired,294.96,9501.50
2,F,unemployed,212.31,9318.40
2,F,farmer,1123.30,10586.34
2,M,child,0.00,10000.00
2,X,service provider,6541.06,15813.29
2,M,unemployed,158.37,9214.73
2,M,farmer,2239.29,11737.80
2,F,farmer,3269.93,12665.82
2,F,child,0.00,10000.00
2,M,fisher,2089.11,11504.54
2,M,craftsman,4355.00,13665.03
2,F,homemaker,159.19,9219.13
2,M,child,0.00,10000.00
2,F,civil servant,3240.34,12635.45
2,F,craftsman,2437.76,11894.29
2,M,service provider,5839.53,15171.53
2,F,homemaker,250.24,9417.95
2,F,craftsman,2485.44,11981.67
2,F,homemaker,222.29,9334.11
2,M,homemaker,102.03,9106.74
2,F,homemaker,294.55,9478.64
2,M,farmer,2870.71,12304.76
2,M,craftsman,3740.02,13128.40
2,F,service provider,3864.55,13286.00
2,M,farmer,1349.11,10742.32
2,M,service provider,3036.89,12478.58
2,F,retired,346.97,11112.94
2,M,service provider,3723.21,13065.23
2,M,homemaker,170.20,9246.87
2,X,retired,300.99,9500.75
2,X,unemployed,203.42,9318.73
2,M,civil servant,4877.72,14196.90
2,M,farmer,1510.46,10932.42
2,M,child,0.00,10000.00
2,F,unemployed,120.92,9154.19
2,F,farmer,2721.59,12154.12
2,F,homemaker,191.46,9300.08
2,M,farmer,2692.44,12151.28
2,M,child,0.00,10000.00
2,F,unemployed,173.78,9258.00
2,F,homemaker,280.22,9455.23
2,F,farmer,1657.31,11085.68
2,X,service provider,6008.44,15222.34
2,F,child,0.00,10000.00
2,M,retired,399.11,13381.14
2,F,fisher,2235.77,11586.52
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,1955.90,11388.21
2,M,farmer,1953.04,11445.67
2,M,child,0.00,10000.00
2,M,retired,287.39,9481.82
2,F,craftsman,5790.94,15355.94
2,M,civil servant,4078.98,13445.22
2,F,child,0.00,10000.00
2,F,service provider,7064.49,16304.02
2,M,farmer,1801.60,11293.81
2,F,civil servant,5812.64,15405.20
2,M,fisher,1904.03,11332.38
2,F,homemaker,101.79,9099.81
2,F,unemployed,266.07,9419.75
2,F,retired,293.57,9504.65
2,M,child,0.00,10000.00
2,M,fisher,1958.67,11409.04
2,M,farmer,1421.27,10878.21
2,M,homemaker,267.13,9454.24
2,F,service provider,4389.16,13733.66
2,F,homemaker,258.35,9432.31
2,M,farmer,2858.50,12343.17
2,F,homemaker,99.89,9097.93
2,F,homemaker,236.22,9393.65
2,M,craftsman,3152.28,12418.03
2,M,civil servant,7602.92,16815.34
2,M,unemployed,169.10,9240.25
2,F,service provider,6519.68,16059.74
2,F,homemaker,107.49,9110.45
2,F,homemaker,107.67,9113.53
2,F,civil servant,5267.54,14642.29
2,F,retired,295.58,9489.44
2,M,craftsman,3443.03,12863.62
2,M,child,0.00,10000.00
2,M,unemployed,168.68,9248.85
2,F,homemaker,114.77,9136.54
2,F,homemaker,181.85,9261.39
2,F,service provider,4728.23,14115.83
2,F,homemaker,154.07,9213.17
2,M,service provider,3025.65,12386.17
2,M,child,0.00,10000.00
2,M,farmer,2373.26,11868.74
2,F,civil servant,5026.83,14307.65
2,F,child,0.00,10000.00
2,M,civil servant,6143.62,15615.51
2,F,child,0.00,10000.00
2,M,homemaker,220.78,9358.15
2,F,farmer,2493.29,11878.59
2,F,civil servant,6525.90,15890.37
2,X,fisher,1603.41,11008.24
2,F,unemployed,199.54,9302.64
2,F,fisher,2936.21,12305.59
2,M,retired,346.66,11229.73
2,F,farmer,1914.31,11353.66
2,M,child,0.00,10000.00
2,F,fisher,1807.84,11217.27
2,F,civil servant,5086.49,14385.07
2,F,craftsman,5712.34,15033.89
2,F,homemaker,261.40,9440.35
2,M,unemployed,150.32,9204.19
2,F,homemaker,178.41,9258.76
2,M,homemaker,146.22,9196.78
2,F,fisher,2555.59,11915.20
2,F,fisher,1592.66,11033.09
2,M,farmer,2391.72,11804.81
2,F,child,0.00,10000.00
2,M,farmer,1843.72,11236.39
2,M,civil servant,7570.90,17210.18
2,F,service provider,3185.69,12644.45
2,M,farmer,2516.67,11855.07
2,M,farmer,2255.81,11749.74
2,M,unemployed,249.79,9407.71
2,M,craftsman,5411.92,14949.47
2,F,farmer,2811.09,12358.82
2,X,homemaker,127.74,9154.25
2,M,homemaker,112.93,9122.83
2,F,civil servant,5851.68,15166.71
2,M,civil servant,6149.01,15611.80
2,X,civil servant,7256.56,16457.75
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,2334.18,11741.18
2,X,craftsman,5991.75,15436.89
2,M,retired,309.01,9501.59
2,X,fisher,2697.40,12092.09
2,M,unemployed,146.77,9191.58
2,M,child,0.00,10000.00
2,M,farmer,2324.35,11723.34
2,F,fisher,3136.43,12541.01
2,M,craftsman,3168.40,12629.78
2,F,homemaker,216.82,9328.50
2,F,farmer,3145.84,12521.70
2,M,child,0.00,10000.00
2,F,farmer,2877.13,12204.99
2,M,unemployed,111.27,9115.86
2,F,homemaker,122.98,9157.76
2,M,child,0.00,10000.00
2,F,craftsman,3611.25,13090.75
2,F,fisher,2009.65,11426.57
2,F,civil servant,6709.60,16063.12
2,F,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,farmer,3025.46,12433.79
2,M,unemployed,190.90,9288.81
2,F,child,0.00,10000.00
2,M,homemaker,264.65,9431.18
2,M,child,0.00,10000.00
2,F,unemployed,151.87,9197.99
2,F,civil servant,2715.10,11082.21
2,M,service provider,2598.39,11023.85
2,M,child,0.00,10000.00
2,M,homemaker,235.55,9395.49
2,M,fisher,2959.36,12500.97
2,M,fisher,2414.13,11845.11
2,M,child,0.00,10000.00
2,M,homemaker,142.50,9195.69
2,F,farmer,1351.26,10798.89
2,F,craftsman,3930.33,13334.23
2,F,farmer,2392.27,11717.16
2,F,craftsman,3204.67,12521.18
2,M,service provider,2717.20,11083.26
2,F,fisher,3055.47,12450.92
2,M,child,0.00,10000.00
2,M,service provider,3679.08,13084.43
2,M,unemployed,153.93,9220.73
2,F,child,0.00,10000.00
2,F,civil servant,4737.30,14321.77
2,M,fisher,2150.24,11514.43
2,M,retired,300.98,9494.94
2,M,service provider,3066.60,12338.64
2,M,retired,331.06,11178.62
2,F,civil servant,5576.69,15025.12
2,F,craftsman,2227.20,11627.01
2,M,service provider,4845.70,14143.43
2,M,civil servant,5520.45,15124.67
2,F,fisher,2582.75,12064.15
2,F,child,0.00,10000.00
2,M,craftsman,4122.16,13641.61
2,F,homemaker,164.47,9234.86
2,F,fisher,3212.97,12624.37
2,F,homemaker,101.88,9102.65
2,M,fisher,2819.34,12237.99
2,M,service provider,5078.35,14464.69
2,M,unemployed,125.60,9153.57
2,M,craftsman,4510.65,13892.55
2,M,unemployed,196.18,9302.73
2,F,homemaker,211.04,9334.08
2,M,craftsman,4737.24,14110.40
2,M,farmer,2294.57,11765.75
2,F,unemployed,265.77,9414.60
2,M,craftsman,4241.66,13726.55
2,F,civil servant,7352.91,16823.23
2,F,unemployed,213.25,9315.37
2,M,fisher,1311.88,10746.53
2,F,service provider,3969.07,13336.21
2,M,service provider,4919.84,14270.16
2,F,homemaker,217.63,9353.48
2,F,child,0.00,10000.00
2,M,unemployed,106.29,9113.31
2,M,unemployed,234.31,9356.65
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,F,farmer,2026.53,11405.47
2,M,retired,299.88,9492.02
2,M,fisher,1897.11,11381.70
2,F,unemployed,277.09,9470.30
2,M,unemployed,260.40,9409.47
2,F,craftsman,2141.63,10795.47
2,F,farmer,2752.90,12239.44
2,X,craftsman,3626.97,12922.95
2,F,unemployed,248.60,9410.98
2,F,unemployed,222.77,9356.99
2,F,unemployed,116.14,9144.21
2,F,child,0.00,10000.00
2,F,homemaker,289.29,9471.04
2,F,child,0.00,10000.00
2,F,fisher,3311.95,12785.32
2,F,service provider,6710.62,16098.82
2,F,fisher,2701.85,12111.71
2,F,retired,304.30,9494.58
2,M,fisher,3277.96,12630.13
2,M,unemployed,236.19,9384.97
2,M,service provider,3505.26,12872.58
2,F,craftsman,5282.75,14613.39
2,F,child,0.00,10000.00
2,F,unemployed,173.68,9249.32
2,F,homemaker,149.29,9202.00
2,M,craftsman,4450.68,13862.39
2,M,farmer,2462.80,11849.52
2,M,farmer,2197.29,11542.50
2,M,farmer,2788.13,12266.43
2,M,craftsman,6228.59,15430.70
2,F,child,0.00,10000.00
2,M,child,0.00,10000.00
2,M,child,0.00,10000.00
2,F,farmer,3018.60,12509.46
2,F,farmer,2136.05,11517.27
2,M,homemaker,275.76,9462.07
2,M,child,0.00,10000.00
2,F,child,0.00,10000.00
2,M,homemaker,259.50,9420.29
2,M,service provider,7725.32,16998.63
2,M,homemaker,105.38,9113.89
2,F,farmer,1620.22,10988.78
2,F,child,0.00,10000.00
2,F,homemaker,281.61,9475.03
2,F,homemaker,112.47,9120.61
2,F,homemaker,161.70,9223.95
2,M,child,0.00,10000.00
2,M,service provider,7460.13,16815.82
2,M,child,0.00,10000.00
2,F,fisher,1680.15,11139.92
2,F,civil servant,5525.42,14897.07
2,F,farmer,2643.74,12023.81
2,M,farmer,3405.87,12718.99
