year,sex,profession,income,net_worth,happiness
1,M,homemaker,278.00,9730.16,100.00
1,F,civil servant,4320.13,11886.14,100.98
1,M,homemaker,262.57,9714.73,100.00
1,M,service provider,3523.27,11487.71,100.79
1,M,child,0.00,10000.00,100.00
1,F,homemaker,200.62,9652.78,100.00
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,fisher,2011.04,10731.60,100.23
1,F,fisher,1152.18,10302.17,99.53
1,M,retired,307.88,9760.04,100.00
1,F,child,0.00,10000.00,100.00
1,F,service provider,6164.61,12808.38,101.30
1,M,civil servant,5174.30,12313.23,101.14
1,M,homemaker,245.42,9697.58,100.00
1,F,child,0.00,10000.00,100.00
1,M,craftsman,3353.50,11402.83,100.75
1,M,civil servant,3858.59,11655.37,100.88
1,F,craftsman,2934.83,11193.49,100.62
1,F,civil servant,7096.22,13274.19,101.42
1,M,retired,311.36,9763.52,100.00
1,F,unemployed,112.11,9564.27,90.00
1,F,craftsman,4075.34,11763.75,100.93
1,M,homemaker,185.06,9637.22,100.00
1,M,civil servant,6257.72,12854.94,101.31
1,M,farmer,3300.79,11376.47,100.73
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,F,fisher,2176.15,10814.15,100.32
1,F,child,0.00,10000.00,100.00
1,X,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,fisher,1659.37,10555.76,100.01
1,F,craftsman,3805.29,11628.72,100.86
1,M,craftsman,2246.42,10849.29,100.35
1,M,child,0.00,10000.00,100.00
1,M,farmer,2474.72,10963.44,100.45
1,M,civil servant,5486.13,12469.14,101.19
1,M,farmer,1657.59,10554.87,100.01
1,M,homemaker,215.96,9668.12,100.00
1,F,homemaker,276.33,9728.49,100.00
1,M,homemaker,253.79,9705.95,100.00
1,F,unemployed,196.35,9648.51,90.00
1,F,farmer,2204.78,10828.47,100.33
1,M,craftsman,5965.91,12709.03,101.27
1,X,service provider,3791.60,11621.88,100.86
1,F,farmer,1884.50,10668.33,100.16
1,X,craftsman,4252.44,11852.30,100.97
1,F,fisher,3217.77,11334.96,100.71
1,F,farmer,2826.85,11139.50,100.58
1,M,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,M,fisher,1186.23,10319.19,99.57
1,M,fisher,2555.55,11003.85,100.48
1,M,farmer,1913.97,10683.06,100.18
1,M,civil servant,2636.01,11044.08,100.51
1,X,child,0.00,10000.00,100.00
1,M,fisher,2325.56,10888.86,100.38
1,F,homemaker,221.08,9673.24,100.00
1,M,farmer,3074.30,11263.23,100.66
1,M,farmer,1751.71,10601.93,100.08
1,F,service provider,4076.84,11764.50,100.93
1,X,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,F,farmer,1636.07,10544.11,100.00
1,M,homemaker,109.71,9561.87,100.00
1,M,child,0.00,10000.00,100.00
1,X,child,0.00,10000.00,100.00
1,F,craftsman,6369.45,12910.80,101.32
1,F,service provider,6934.34,13193.25,101.40
1,F,craftsman,3720.42,11586.29,100.84
1,M,craftsman,5873.88,12663.02,101.25
1,F,retired,305.07,9757.23,100.00
1,F,unemployed,204.62,9656.78,90.00
1,F,farmer,1147.91,10300.03,99.53
1,M,child,0.00,10000.00,100.00
1,X,service provider,6184.05,12818.10,101.30
1,M,unemployed,154.89,9607.05,90.00
1,M,farmer,2334.83,10893.49,100.39
1,F,farmer,3160.23,11306.19,100.69
1,F,child,0.00,10000.00,100.00
1,M,fisher,2018.49,10735.32,100.23
1,M,craftsman,4073.59,11762.87,100.93
1,F,homemaker,158.47,9610.63,100.00
1,M,child,0.00,10000.00,100.00
1,F,civil servant,3129.09,11290.62,100.68
1,F,craftsman,2449.34,10950.75,100.44
1,M,service provider,5602.05,12527.10,101.21
1,F,homemaker,266.24,9718.40,100.00
1,F,craftsman,2576.43,11014.29,100.49
1,F,homemaker,210.35,9662.51,100.00
1,M,homemaker,103.24,9555.40,100.00
1,F,homemaker,282.62,9734.78,100.00
1,M,farmer,2837.33,11144.74,100.59
1,M,craftsman,3615.30,11533.73,100.82
1,F,service provider,3805.98,11629.07,100.86
1,M,farmer,1234.05,10343.10,99.63
1,M,service provider,3018.79,11235.47,100.65
1,F,fisher,3181.15,11316.65,100.70
1,M,service provider,3505.78,11478.97,100.79
1,M,homemaker,175.20,9627.36,100.00
1,X,retired,298.29,9750.45,100.00
1,X,unemployed,213.84,9666.00,90.00
1,M,civil servant,4614.60,12033.38,101.04
1,M,farmer,1452.91,10452.53,99.85
1,M,child,0.00,10000.00,100.00
1,F,unemployed,131.80,9583.96,90.00
1,F,farmer,2685.17,11068.66,100.53
1,F,homemaker,207.15,9659.31,100.00
1,M,farmer,2708.64,11080.40,100.54
1,M,child,0.00,10000.00,100.00
1,F,unemployed,182.75,9634.91,90.00
1,F,homemaker,273.54,9725.70,100.00
1,F,farmer,1612.57,10532.36,99.98
1,X,service provider,5534.77,12493.46,101.20
1,F,child,0.00,10000.00,100.00
1,M,service provider,7613.27,13532.71,101.48
1,F,fisher,2035.79,10743.97,100.24
1,M,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,F,farmer,1919.04,10685.60,100.18
1,M,farmer,2036.83,10744.49,100.24
1,M,child,0.00,10000.00,100.00
1,M,retired,292.96,9745.12,100.00
1,F,craftsman,6019.46,12735.81,101.28
1,M,civil servant,3909.99,11681.07,100.89
1,F,child,0.00,10000.00,100.00
1,F,service provider,6642.08,13047.12,101.36
1,M,farmer,1884.54,10668.35,100.16
1,F,civil servant,6096.28,12774.22,101.29
1,M,fisher,1859.25,10655.70,100.14
1,F,homemaker,96.55,9548.71,100.00
1,F,unemployed,252.21,9704.37,90.00
1,F,homemaker,309.61,9761.77,100.00
1,M,child,0.00,10000.00,100.00
1,M,fisher,1957.93,10705.04,100.20
1,M,farmer,1433.68,10442.92,99.83
1,M,homemaker,285.64,9737.80,100.00
1,F,service provider,4176.68,11814.42,100.95
1,F,homemaker,272.49,9724.65,100.00
1,M,farmer,2926.37,11189.26,100.62
1,F,homemaker,96.57,9548.73,100.00
1,F,homemaker,255.96,9708.12,100.00
1,M,craftsman,2782.31,11117.23,100.57
1,M,civil servant,7126.29,13289.22,101.42
1,M,unemployed,169.68,9621.84,90.00
1,F,service provider,6698.32,13075.24,101.37
1,F,homemaker,101.49,9553.65,100.00
1,F,homemaker,104.39,9556.55,100.00
1,F,civil servant,5115.56,12283.86,101.13
1,F,retired,292.39,9744.55,100.00
1,M,craftsman,3382.74,11417.45,100.75
1,M,child,0.00,10000.00,100.00
1,M,unemployed,178.70,9630.86,90.00
1,F,homemaker,120.30,9572.46,100.00
1,F,homemaker,178.07,9630.23,100.00
1,F,service provider,4601.95,12027.05,101.04
1,F,homemaker,157.63,9609.79,100.00
1,M,service provider,2845.21,11148.68,100.59
1,M,child,0.00,10000.00,100.00
1,M,farmer,2462.75,10957.45,100.44
1,F,civil servant,4687.00,12069.58,101.05
1,F,child,0.00,10000.00,100.00
1,M,civil servant,6185.92,12819.04,101.30
1,F,child,0.00,10000.00,100.00
1,M,homemaker,235.90,9688.06,100.00
1,F,farmer,2362.42,10907.29,100.40
1,F,civil servant,6353.36,12902.76,101.32
1,X,fisher,1511.60,10481.88,99.90
1,F,unemployed,201.63,9653.79,90.00
1,F,fisher,2773.49,11112.82,100.56
1,M,fisher,3415.35,11433.75,100.76
1,F,farmer,1891.53,10671.84,100.16
1,M,child,0.00,10000.00,100.00
1,F,fisher,1725.22,10588.69,100.06
1,F,civil servant,4782.18,12117.17,101.07
1,F,craftsman,5453.97,12453.06,101.19
1,F,homemaker,277.48,9729.64,100.00
1,M,unemployed,152.40,9604.56,90.00
1,F,homemaker,178.88,9631.04,100.00
1,M,homemaker,149.09,9601.25,100.00
1,F,fisher,2373.34,10912.75,100.41
1,F,fisher,1572.05,10512.10,99.95
1,M,farmer,2316.42,10884.29,100.38
1,F,child,0.00,10000.00,100.00
1,M,farmer,1727.59,10589.87,100.06
1,M,civil servant,7947.98,13700.07,101.51
1,F,service provider,3201.74,11326.95,100.70
1,M,farmer,2291.99,10872.07,100.37
1,M,farmer,2342.20,10897.18,100.39
1,M,unemployed,256.45,9708.61,90.00
1,M,craftsman,5585.54,12518.85,101.21
1,F,farmer,3005.08,11228.62,100.64
1,X,homemaker,125.04,9577.20,100.00
1,M,homemaker,108.43,9560.59,100.00
1,F,civil servant,5580.26,12516.21,101.21
1,M,civil servant,6173.11,12812.63,101.30
1,X,civil servant,6757.47,13104.81,101.38
1,F,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,M,farmer,2246.71,10849.43,100.35
1,X,craftsman,5980.56,12716.36,101.27
1,M,retired,291.11,9743.27,100.00
1,X,fisher,2585.31,11018.73,100.49
1,M,unemployed,143.34,9595.50,90.00
1,M,child,0.00,10000.00,100.00
1,M,farmer,2220.85,10836.50,100.34
1,F,fisher,3044.11,11248.13,100.65
1,M,craftsman,3189.68,11320.92,100.70
1,F,homemaker,210.21,9662.37,100.00
1,F,farmer,2996.08,11224.12,100.64
1,M,child,0.00,10000.00,100.00
1,F,farmer,2631.38,11041.77,100.51
1,M,unemployed,103.12,9555.28,90.00
1,F,homemaker,133.31,9585.47,100.00
1,M,child,0.00,10000.00,100.00
1,F,craftsman,3668.77,11560.46,100.83
1,F,fisher,1942.01,10697.08,100.19
1,F,civil servant,6515.17,12983.66,101.34
1,F,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,M,farmer,2940.65,11196.40,100.62
1,M,unemployed,196.44,9648.60,90.00
1,F,child,0.00,10000.00,100.00
1,M,homemaker,265.06,9717.22,100.00
1,M,child,0.00,10000.00,100.00
1,F,unemployed,144.65,9596.81,90.00
1,F,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,homemaker,258.47,9710.63,100.00
1,M,fisher,3141.10,11296.63,100.68
1,M,fisher,2374.61,10913.38,100.41
1,M,child,0.00,10000.00,100.00
1,M,homemaker,151.72,9603.88,100.00
1,F,farmer,1345.05,10398.60,99.75
1,F,craftsman,3836.66,11644.41,100.87
1,F,farmer,2140.57,10796.36,100.30
1,F,craftsman,2936.22,11194.19,100.62
1,M,child,0.00,10000.00,100.00
1,F,fisher,2944.90,11198.53,100.62
1,M,child,0.00,10000.00,100.00
1,M,service provider,3588.31,11520.23,100.81
1,M,unemployed,165.33,9617.49,90.00
1,F,child,0.00,10000.00,100.00
1,F,civil servant,5004.76,12228.46,101.11
1,M,fisher,1977.14,10714.65,100.21
1,M,retired,292.49,9744.65,100.00
1,M,service provider,2709.21,11080.68,100.54
1,M,farmer,3344.32,11398.24,100.74
1,F,civil servant,5572.08,12512.12,101.21
1,F,craftsman,2125.34,10788.75,100.29
1,M,service provider,4539.69,11995.92,101.03
1,M,civil servant,5827.42,12639.79,101.25
1,F,fisher,2644.08,11048.12,100.52
1,F,child,0.00,10000.00,100.00
1,M,craftsman,4259.58,11855.87,100.97
1,F,homemaker,168.92,9621.08,100.00
1,F,fisher,3134.30,11293.23,100.68
1,F,homemaker,99.30,9551.46,100.00
1,M,fisher,2755.16,11103.66,100.56
1,M,service provider,4949.56,12200.86,101.10
1,M,unemployed,126.50,9578.66,90.00
1,M,craftsman,4372.97,11912.56,100.99
1,M,unemployed,205.08,9657.24,90.00
1,F,homemaker,221.57,9673.73,100.00
1,M,craftsman,4582.09,12017.12,101.03
1,M,farmer,2335.45,10893.80,100.39
1,F,unemployed,247.36,9699.52,90.00
1,M,craftsman,4309.97,11881.06,100.98
1,F,civil servant,7392.07,13422.11,101.45
1,F,unemployed,200.65,9652.81,90.00
1,M,fisher,1279.70,10365.93,99.68
1,F,service provider,3801.87,11627.01,100.86
1,M,service provider,4719.01,12085.58,101.06
1,F,homemaker,234.38,9686.54,100.00
1,F,child,0.00,10000.00,100.00
1,M,unemployed,105.55,9557.71,90.00
1,M,unemployed,220.87,9673.03,90.00
1,M,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,F,farmer,1882.94,10667.55,100.16
1,M,homemaker,290.67,9742.83,100.00
1,M,fisher,1964.82,10708.49,100.21
1,F,unemployed,291.74,9743.90,90.00
1,M,unemployed,247.60,9699.76,90.00
1,F,child,0.00,10000.00,100.00
1,F,farmer,2824.51,11138.33,100.58
1,X,craftsman,3317.45,11384.80,100.74
1,F,unemployed,260.91,9713.07,90.00
1,F,unemployed,232.75,9684.91,90.00
1,F,unemployed,126.60,9578.76,90.00
1,F,child,0.00,10000.00,100.00
1,F,homemaker,280.28,9732.44,100.00
1,F,child,0.00,10000.00,100.00
1,F,fisher,3357.21,11404.68,100.75
1,F,service provider,6585.54,13018.85,101.35
1,F,fisher,2620.09,11036.12,100.51
1,F,unemployed,288.81,9740.97,90.00
1,M,fisher,3080.82,11266.49,100.67
1,M,unemployed,247.31,9699.47,90.00
1,M,service provider,3338.42,11395.29,100.74
1,F,craftsman,5042.56,12247.36,101.12
1,F,child,0.00,10000.00,100.00
1,F,unemployed,174.17,9626.33,90.00
1,F,homemaker,151.24,9603.40,100.00
1,M,craftsman,4372.62,11912.39,100.99
1,M,farmer,2334.77,10893.46,100.39
1,M,farmer,1986.23,10719.19,100.22
1,M,farmer,2843.26,11147.71,100.59
1,M,craftsman,5731.34,12591.75,101.23
1,F,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,F,farmer,3098.84,11275.50,100.67
1,F,farmer,1997.01,10724.58,100.22
1,M,homemaker,284.84,9737.00,100.00
1,M,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,M,homemaker,259.32,9711.48,100.00
1,M,service provider,7370.46,13411.31,101.45
1,M,homemaker,107.04,9559.20,100.00
1,F,farmer,1455.86,10454.01,99.85
1,F,child,0.00,10000.00,100.00
1,F,homemaker,291.95,9744.11,100.00
1,F,homemaker,106.67,9558.83,100.00
1,F,homemaker,160.78,9612.94,100.00
1,M,child,0.00,10000.00,100.00
1,M,service provider,7270.03,13361.09,101.44
1,M,child,0.00,10000.00,100.00
1,F,fisher,1698.22,10575.19,100.04
1,F,civil servant,5367.24,12409.70,101.17
1,F,farmer,2502.41,10977.28,100.46
1,M,farmer,3130.63,11291.39,100.68
1,F,farmer,1552.78,10502.47,99.93
1,F,farmer,2498.93,10975.54,100.46
1,F,child,0.00,10000.00,100.00
1,M,craftsman,2796.01,11124.08,100.57
1,M,child,0.00,10000.00,100.00
1,M,craftsman,3324.40,11388.28,100.74
1,M,homemaker,144.39,9596.55,100.00
1,M,unemployed,292.33,9744.49,90.00
1,F,child,0.00,10000.00,100.00
1,M,farmer,1485.17,10468.66,99.88
1,M,homemaker,148.50,9600.66,100.00
1,M,fisher,3096.68,11274.42,100.67
1,M,civil servant,6836.87,13144.51,101.39
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,F,child,0.00,10000.00,100.00
1,M,child,0.00,10000.00,100.00
2,F,civil servant,5082.34,14600.11,101.70
2,M,child,0.00,10000.00,100.00
2,M,unemployed,132.69,9161.84,85.00
2,M,farmer,2076.34,11461.21,100.36
2,F,child,0.00,10000.00,100.00
2,F,civil servant,5323.82,14667.58,101.73
2,F,child,0.00,10000.00,100.00
2,M,homemaker,158.25,9218.71,100.00
2,M,child,0.00,10000.00,100.00
2,M,fisher,1517.72,10936.04,99.82
2,M,child,0.00,10000.00,100.00
2,F,fisher,1361.97,10800.58,99.63
2,M,homemaker,226.29,9354.17,100.00
2,M,farmer,1435.75,10876.87,99.74
2,F,craftsman,4769.75,14156.22,101.59
2,F,service provider,6706.60,16056.68,102.04
2,M,craftsman,2173.44,10811.38,100.31
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,civil servant,4536.29,14015.86,101.54
2,F,retired,300.13,9487.40,100.00
2,F,unemployed,116.46,9135.55,85.00
2,M,craftsman,4551.62,13926.05,101.52
2,M,homemaker,237.05,9380.03,100.00
2,F,service provider,5384.29,14750.86,101.75
2,M,service provider,6417.57,15757.14,101.98
2,M,farmer,3085.38,12622.10,101.02
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,civil servant,5778.76,14943.28,101.81
2,F,farmer,2105.44,11528.56,100.40
2,X,child,0.00,10000.00,100.00
2,M,fisher,2381.27,11870.57,100.62
2,F,homemaker,231.10,9364.97,100.00
2,F,child,0.00,10000.00,100.00
2,F,craftsman,4052.98,13440.17,101.36
2,F,farmer,2743.02,12156.10,100.81
2,F,child,0.00,10000.00,100.00
2,F,service provider,6782.08,16079.48,102.04
2,M,farmer,3142.57,12559.92,101.01
2,M,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,M,craftsman,2405.65,11789.85,100.59
2,M,craftsman,4809.17,14190.11,101.60
2,M,unemployed,287.00,9482.98,85.00
2,M,farmer,1574.05,10997.64,99.90
2,F,unemployed,224.08,9354.09,85.00
2,M,child,0.00,10000.00,100.00
2,M,craftsman,4872.41,14151.50,101.60
2,M,farmer,2262.30,11721.67,100.53
2,M,child,0.00,10000.00,100.00
2,F,homemaker,247.76,9386.74,100.00
2,F,craftsman,5872.49,15149.15,101.85
2,F,homemaker,193.14,9294.60,100.00
2,M,child,0.00,10000.00,100.00
2,F,retired,394.51,12712.03,100.66
2,M,fisher,2719.61,12180.71,100.81
2,M,civil servant,3388.77,12733.91,101.10
2,X,homemaker,141.58,9188.52,100.00
2,F,farmer,1538.71,10901.50,99.80
2,F,farmer,1904.36,11279.46,100.20
2,F,fisher,1382.10,10794.76,99.63
2,F,service provider,6825.86,16122.84,102.05
2,F,homemaker,243.38,9391.28,100.00
2,M,child,0.00,10000.00,100.00
2,M,homemaker,291.78,9473.11,100.00
2,M,homemaker,204.45,9303.56,100.00
2,M,unemployed,250.48,9408.58,85.00
2,M,civil servant,5939.52,15230.93,101.87
2,F,homemaker,141.71,9188.08,100.00
2,F,service provider,5832.76,15240.72,101.86
2,M,fisher,3220.87,12627.01,101.04
2,F,unemployed,97.33,9100.28,85.00
2,M,craftsman,5280.05,14733.12,101.74
2,F,farmer,1961.75,11348.31,100.26
2,M,homemaker,151.83,9216.53,100.00
2,M,fisher,1624.49,11043.25,99.95
2,M,service provider,6209.38,15479.33,101.92
2,F,unemployed,101.66,9104.53,85.00
2,M,farmer,2827.90,12312.25,100.88
2,F,homemaker,247.67,9407.01,100.00
2,F,child,0.00,10000.00,100.00
2,M,service provider,7259.17,16713.52,102.15
2,M,child,0.00,10000.00,100.00
2,X,civil servant,4142.49,13596.86,101.41
2,F,fisher,2127.42,11550.49,100.42
2,M,farmer,1468.10,10865.22,99.74
2,M,child,0.00,10000.00,100.00
2,M,unemployed,268.67,9427.01,85.00
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,homemaker,243.28,9383.75,100.00
2,M,service provider,3343.73,12653.63,101.07
2,M,homemaker,276.71,9460.36,100.00
2,X,homemaker,221.99,9350.86,100.00
2,F,farmer,1136.02,10577.30,99.24
2,X,child,0.00,10000.00,100.00
2,F,fisher,3083.68,12555.88,101.00
2,M,child,0.00,10000.00,100.00
2,F,unemployed,217.22,9351.36,85.00
2,F,civil servant,4397.65,13715.49,101.46
2,F,craftsman,5280.85,14512.65,101.70
2,M,civil servant,6012.33,15179.74,101.86
2,F,craftsman,4337.05,13754.63,101.46
2,M,homemaker,161.30,9218.56,100.00
2,M,homemaker,242.55,9390.77,100.00
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,civil servant,5814.95,15262.97,101.86
2,M,fisher,1209.23,10646.16,99.38
2,F,unemployed,177.28,9258.66,85.00
2,M,craftsman,3352.36,12838.91,101.12
2,F,unemployed,161.96,9235.93,85.00
2,F,fisher,1595.33,11000.37,99.91
2,M,farmer,2667.10,12002.05,100.73
2,F,farmer,1325.42,10731.94,99.54
2,F,farmer,2395.58,11869.21,100.63
2,M,homemaker,99.25,9099.94,100.00
2,F,farmer,1113.45,10281.38,99.47
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,farmer,1861.31,11287.89,100.20
2,M,homemaker,230.40,9365.24,100.00
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,farmer,1824.40,11284.14,100.18
2,F,unemployed,213.89,9343.68,85.00
2,M,retired,297.04,9508.19,100.00
2,M,homemaker,163.88,9243.91,100.00
2,F,fisher,1191.98,10592.12,99.30
2,F,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,F,civil servant,4419.00,13950.11,101.51
2,M,civil servant,2688.49,12099.79,100.78
2,M,retired,392.77,13323.20,100.73
2,F,fisher,1967.55,11419.48,100.30
2,M,farmer,2541.92,11880.20,100.66
2,F,child,0.00,10000.00,100.00
2,M,service provider,7024.99,16398.12,102.10
2,M,service provider,4397.00,13714.11,101.46
2,F,farmer,3106.04,12532.91,101.00
2,F,unemployed,178.10,9271.63,85.00
2,M,fisher,1690.49,11130.03,100.04
2,M,civil servant,3762.40,13240.56,101.28
2,X,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,homemaker,284.74,9464.21,100.00
2,F,civil servant,4504.96,13863.28,101.50
2,M,homemaker,246.35,9410.39,100.00
2,M,service provider,3783.56,13104.15,101.25
2,M,child,0.00,10000.00,100.00
2,F,homemaker,200.60,9302.69,100.00
2,M,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,M,fisher,2080.82,11496.67,100.38
2,F,fisher,1275.46,10664.56,99.44
2,M,retired,288.03,9497.38,100.00
2,F,child,0.00,10000.00,100.00
2,F,service provider,6015.53,15540.81,101.92
2,M,civil servant,5010.02,14542.90,101.68
2,M,homemaker,232.38,9379.27,100.00
2,F,child,0.00,10000.00,100.00
2,M,craftsman,3705.06,12980.02,101.21
2,M,civil servant,4090.01,13425.04,101.36
2,F,craftsman,3100.39,12468.35,100.97
2,F,civil servant,7141.64,16569.67,102.13
2,M,retired,287.19,9500.02,100.00
2,F,unemployed,109.01,9122.59,85.00
2,F,craftsman,4386.45,13681.63,101.45
2,M,homemaker,183.34,9269.87,100.00
2,M,civil servant,6406.07,15782.63,101.98
2,M,farmer,3397.38,12799.82,101.12
2,M,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,F,fisher,2242.69,11660.16,100.50
2,F,child,0.00,10000.00,100.00
2,X,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,M,child,0.00,10000.00,100.00
2,M,fisher,1635.69,11098.27,100.00
2,F,craftsman,4020.44,13363.60,101.34
2,M,craftsman,2328.52,11738.21,100.55
2,M,child,0.00,10000.00,100.00
2,M,farmer,2592.55,11984.37,100.71
2,M,civil servant,5803.07,15095.34,101.83
2,M,farmer,1754.05,11156.56,100.08
2,M,homemaker,202.89,9320.32,100.00
2,F,homemaker,284.76,9462.56,100.00
2,M,homemaker,244.69,9399.95,100.00
2,F,unemployed,187.26,9285.08,85.00
2,F,farmer,2398.08,11752.17,100.58
2,M,craftsman,6323.75,15595.57,101.95
2,X,service provider,3879.40,13286.24,101.31
2,F,farmer,1925.60,11355.79,100.26
2,X,craftsman,4678.33,13916.12,101.53
2,F,fisher,3239.59,12679.42,101.06
2,F,farmer,2817.53,12272.93,100.86
2,M,child,0.00,10000.00,100.00
2,F,child,0.00,10000.00,100.00
2,M,fisher,1235.11,10661.41,99.41
2,M,fisher,2587.65,12022.34,100.73
2,M,farmer,2050.04,11432.74,100.33
2,M,civil servant,2787.63,12162.56,100.82
2,X,child,0.00,10000.00,100.00
